8426	[2, 0]
204028	[0]
39792	[0]
15605	[1]
28917	[0]
3491	[0, 0]
41811	[0]
7018	[0]
262757	[0]
262750	[1007]
52863	[1]
48526	[0, 1]
8781	[1]
58308	[1]
6082	[0]
12779	[0, 1]
20562	[0, 0]
52940	[1392]
11666	[13]
57821	[0]
1836	[0, 0]
262612	[737]
3252	[4]
31019	[1]
29691	[0]
3257	[4, 0, 0, 0]
30132	[0]
63956	[0]
28941	[0]
53070	[2]
14061	[0, 0]
19151	[0, 10674, 1]
286	[164262, 185710]
1798	[0]
2914	[0, 1, 0, 0, 0]
59715	[0]
202194	[0]
38883	[0]
38880	[0, 0, 0]
59469	[0]
41497	[0]
6830	[5, 0, 5, 0]
36351	[2]
39821	[0]
19782	[0, 0]
38809	[0]
3561	[1]
41095	[0, 1]
29686	[0]
14537	[0]
4739	[0]
49835	[0]
2497	[0, 0, 0]
53828	[0]
56730	[0]
6720	[0]
20764	[0, 0]
47441	[0]
28138	[0]
198290	[1]
50763	[1]
20612	[0, 0]
5392	[0]
57118	[0]
5396	[0]
12859	[0]
6453	[0, 0]
15435	[0]
197264	[0]
202109	[0, 0]
5769	[67]
9304	[0]
53001	[0]
25227	[1]
22652	[0]
5413	[0, 0]
1853	[0]
6667	[0]
11039	[4]
53013	[0]
52888	[0]
29636	[1]
10102	[0]
49605	[0]
198249	[0]
8758	[0, 0]
30844	[0, 0]
2603	[0]
58901	[0]
34781	[0, 0]
35054	[0]
48166	[0]
8455	[0]
18106	[3]
8283	[12]
3267	[0]
36236	[0]
6939	[0, 0, 0, 1]
28220	[2487]
6423	[0]
263623	[0]
51185	[2]
29140	[0]
28329	[5604, 0]
133165	[0]
513	[0]
13030	[0, 0, 0]
13237	[0, 0, 1]
6079	[1]
9002	[0, 0, 0]
22548	[0]
8218	[0, 1, 1]
52752	[4]
49463	[1]
50304	[3]
20932	[0]
4181	[0]
45177	[0]
262317	[0]
12637	[0]
22873	[0]
10026	[0]
8468	[0]
251	[0]
25220	[0]
59689	[1]
4826	[0]
24516	[0, 0, 0, 0, 0]
6762	[0, 1, 0]
8596	[0]
6360	[0]
16735	[0]
34288	[1, 0, 2, 0]
34177	[5]
41695	[0]
20080	[0]
15547	[1, 0, 0, 0]
16347	[1]
4608	[0]
196621	[0]
38726	[0, 0]
1916	[0]
27446	[0]
47872	[0]
2895	[0]
28571	[0]
51405	[1]
31424	[0]
2518	[0]
1103	[0]
37271	[2092]
19754	[0]
25152	[0, 0]
553	[0]
32354	[0]
14361	[0, 0]
62567	[0]
54073	[0]
9189	[0]
25091	[0, 0, 0, 1]
7575	[0, 0]
58511	[0, 0, 0, 0, 0, 0]
264268	[1384]
50300	[0]
15301	[0]
42541	[0]
29075	[1]
1299	[0]
7500	[0]
12350	[0]
8928	[0]
34019	[1]
28294	[1]
14840	[0]
31122	[1]
52769	[0, 0]
25160	[2]
48285	[0]
29608	[0]
24482	[0, 0, 1, 21, 0, 0, 0, 0]
45896	[0]
1280	[0]
263584	[0]
4777	[0]
13703	[0]
3549	[2799]
34146	[0]
4589	[5, 0]
680	[2]
57381	[0]
