8426	[2, 0]
204028	[0]
39792	[0]
15605	[1]
28917	[0]
3491	[1227]
41811	[20]
7018	[0]
262757	[720]
262750	[824]
52863	[1547]
48526	[0, 1]
8781	[2]
58308	[1]
6082	[952]
12779	[4, 836, 818]
52940	[887]
11666	[5]
57821	[0]
1836	[0, 933]
262612	[638]
3252	[5]
31019	[455]
29691	[0]
3257	[4, 0, 0, 0]
30132	[987]
63956	[0]
28941	[0]
53070	[832]
14061	[0, 0]
19151	[1278, 630, 614]
286	[0]
8222	[0]
1798	[0]
2914	[0, 1, 0, 0, 0]
59715	[0]
202194	[0]
38883	[0]
38880	[0, 0, 0]
59469	[0]
41497	[0]
6830	[5, 0, 5, 0]
36351	[1786]
39821	[0]
38809	[0]
3561	[1]
41095	[0, 1]
40387	[428]
29686	[0]
14537	[0]
4739	[0]
49835	[0]
2497	[0, 0, 0]
53828	[30]
56730	[0]
19653	[929]
6720	[0]
20764	[0, 0]
47441	[0]
26162	[920, 933, 908]
28138	[1994]
198290	[1]
50763	[1]
20612	[0, 0]
5392	[0]
57118	[0]
5396	[0]
28294	[1692]
12859	[0]
6453	[0, 0]
15435	[0]
197264	[0]
202109	[0, 0]
5769	[1]
9304	[935]
37989	[0]
53001	[1183]
25227	[2]
22652	[925]
5413	[0, 0]
1853	[0]
6667	[0]
11039	[1294]
53013	[481]
52888	[0]
29636	[0]
10102	[0]
263047	[1066]
49605	[0]
198249	[0]
8758	[0, 0]
30844	[570, 0]
58901	[0]
34781	[0, 933]
35054	[0]
48166	[0]
8455	[0]
52720	[1688]
8283	[0]
3267	[0]
36236	[0]
6939	[1150, 617, 1149, 675, 1135]
28220	[1070]
6423	[0]
263623	[2928]
51185	[0]
18106	[0]
29140	[0]
28329	[1947]
133165	[0]
513	[926]
13030	[1291, 1284, 3067]
13237	[0, 0, 1]
6079	[903]
9002	[0, 0, 0]
22548	[6]
8218	[0, 1, 1]
52752	[1406]
49463	[1]
50304	[1]
20932	[0]
4181	[5145]
45177	[0]
262317	[1036]
12637	[825]
22873	[0]
10026	[943, 929]
8468	[0]
251	[2274]
25220	[0]
59689	[1]
4826	[1153]
24516	[0, 0, 0, 1041, 0, 0]
6762	[1081, 1082, 1475]
8596	[920]
46450	[38]
16735	[0]
34288	[557, 0, 554, 0]
34177	[5]
41695	[0]
20080	[1558]
15547	[1, 0, 0, 0]
16347	[1]
4608	[0]
196621	[0]
38726	[0, 0]
1916	[0]
27446	[0]
47872	[561]
2895	[0]
28571	[1345]
51405	[1]
31424	[0]
2518	[0]
1103	[1514]
37271	[830]
19754	[0]
25152	[1168, 1006]
553	[0]
3549	[0]
32354	[0]
52610	[927]
14361	[932, 926]
62567	[0]
54073	[1092]
5645	[711]
9189	[0]
25091	[0, 0, 1, 0]
7575	[1442, 1962]
58511	[0, 268, 268, 0, 0, 329]
264268	[975]
50300	[0]
15301	[1202]
42541	[0]
29075	[1]
1299	[0]
7500	[0]
12350	[0]
8928	[0]
34019	[1]
12956	[0]
14840	[2728]
31122	[1]
52769	[644, 1197]
25160	[0]
48285	[0]
24482	[1074, 0, 1129, 888, 1321, 1076, 931, 0]
45896	[0]
1280	[0]
263584	[1008]
4777	[0]
13703	[0]
29608	[0]
34146	[0]
4589	[5, 0]
680	[0]
57381	[0]
